,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
18752,"frozenset({'num_children_at_home_(2.0, 3.0]'})",frozenset({'product_id_Hermanos Peaches'}),0.07010493047467506,0.0007600487743530017,0.00010389155908422325,0.0014819436861399269,1.9498007708800593,5.0608392600844074e-05,1.000722966307141
18044,"frozenset({'num_children_at_home_(2.0, 3.0]'})",frozenset({'product_id_Best Wheat Puffs'}),0.07010493047467506,0.0007764527047347211,0.00010389155908422325,0.0014819436861399269,1.9086077968473822,4.945839620192223e-05,1.0007065380309792
2611,frozenset({'state_province_Yucatan'}),frozenset({'product_id_Better Noodle Soup'}),0.07116024999589901,0.0007545807975590952,0.00010389155908422325,0.0014599661902566469,1.934804324439901,5.0195400887813176e-05,1.0007064167372501
4878,frozenset({'state_province_Yucatan'}),frozenset({'product_id_High Top New Potatos'}),0.07116024999589901,0.0007709847279408147,0.00010389155908422325,0.0014599661902566469,1.8936382749837328,4.9028093100934696e-05,1.0006899888226686
7945,frozenset({'education_Partial College'}),frozenset({'product_id_Nationeel Grape Fruit Roll'}),0.09334383184877763,0.0007053690064139367,0.00013123144305375567,0.0014058930349715893,1.9931312861605364,6.538959712771382e-05,1.00070151027697
17671,frozenset({'state_province_Zacatecas'}),frozenset({'product_id_Better Canned Tuna in Oil'}),0.13643148898476073,0.000798324611910347,0.00018591121099282055,0.0013626708348362792,1.7069132211463236,7.699459549671065e-05,1.0005651162904132
26326,frozenset({'education_Partial College'}),frozenset({'product_id_Bravo Fancy Canned Sardines'}),0.09334383184877763,0.0006616251920626849,0.0001257634662598492,0.00134731415851444,2.036370704558647,6.400483558503475e-05,1.0006866140512845
31006,frozenset({'education_Partial College'}),frozenset({'product_id_Big Time Frozen Corn'}),0.09334383184877763,0.0007053690064139367,0.0001257634662598492,0.00134731415851444,1.910084149237181,5.992162033380735e-05,1.0006428112207595
22269,frozenset({'yearly_income_$70K - $90K'}),frozenset({'product_id_Excellent Orange Juice'}),0.12300760595572033,0.0008037925887042535,0.0001640393038171946,0.0013335704125177809,1.6590976717856416,6.516670179573339e-05,1.000530485263265
2134,"frozenset({'num_children_at_home_(1.0, 2.0]'})",frozenset({'product_id_Red Wing Copper Pot Scrubber'}),0.09504437263168256,0.0007545807975590952,0.0001257634662598492,0.0013232079162351859,1.7535669082959384,5.404480775593034e-05,1.0005693805274976
31036,frozenset({'state_province_OR'}),frozenset({'product_id_Steady 200 MG Ibuprofen'}),0.11778022014074573,0.0007819206815286276,0.00015310335022938163,0.0012999071494893223,1.6624539805598304,6.1008560226337945e-05,1.0005186606786851
22275,frozenset({'state_province_OR'}),frozenset({'product_id_Excellent Orange Juice'}),0.11778022014074573,0.0008037925887042535,0.00015310335022938163,0.0012999071494893223,1.6172171375513995,5.8432482184294756e-05,1.0004967603030546
28694,frozenset({'yearly_income_$70K - $90K'}),frozenset({'product_id_Great Wheat Bread'}),0.12300760595572033,0.0007381768671773757,0.00015857132702328813,0.0012891180654338549,1.7463539197091829,6.776995781990539e-05,1.000551652343258
18417,frozenset({'education_Partial College'}),frozenset({'product_id_Consolidated 200 MG Ibuprofen'}),0.09334383184877763,0.0006342853080931525,0.00012029548946594271,0.0012887352820572901,2.0317911602455463,6.108886832314537e-05,1.0006552944750744
17603,"frozenset({'num_children_at_home_(1.0, 2.0]'})",frozenset({'product_id_Better Canned Yams'}),0.09504437263168256,0.000617881377711433,0.00012029548946594271,0.0012656771372684386,2.0484144415492374,6.156934156055987e-05,1.0006486166988835
20580,"frozenset({'num_children_at_home_(1.0, 2.0]'})",frozenset({'product_id_Booker Low Fat Sour Cream'}),0.09504437263168256,0.0006725611456504979,0.00012029548946594271,0.0012656771372684386,1.8818766820736899,5.637233732114547e-05,1.0005938676363078
2383,"frozenset({'num_children_at_home_(1.0, 2.0]'})",frozenset({'product_id_Atomic White Chocolate Bar'}),0.09504437263168256,0.0007327088903834692,0.00012029548946594271,0.0012656771372684386,1.727394267873611,5.065563265778962e-05,1.0005336436674743
8470,"frozenset({'total_children_(4.0, 5.0]'})",frozenset({'product_id_Carrington Beef TV Dinner'}),0.1039298349217806,0.0007709847279408147,0.00013123144305375567,0.001262692692166044,1.637766153343281,5.110312755165289e-05,1.0004923296252453
13983,frozenset({'occupation_Management'}),frozenset({'product_id_Hilltop Conditioning Shampoo'}),0.14355626274722091,0.0007163049600017497,0.00018044323419891405,0.0012569513217033593,1.7547712104356907,7.76131711537653e-05,1.0005413267831171
1065,frozenset({'state_province_OR'}),frozenset({'product_id_Red Wing Plastic Forks'}),0.11778022014074573,0.0007327088903834692,0.00014763537343547513,0.0012534818941504179,1.7107502182679917,6.13367590270286e-05,1.0005214266025724
31557,frozenset({'yearly_income_$70K - $90K'}),frozenset({'product_id_BBB Best Apple Preserves'}),0.12300760595572033,0.0006944330528261238,0.00015310335022938163,0.0012446657183499289,1.7923480359762993,6.768280290471787e-05,1.0005509183747385
7355,frozenset({'state_province_BC'}),frozenset({'product_id_Ebony Mushrooms'}),0.08798521459074927,0.0006014774473297135,0.00010935953587812973,0.0012429308308992606,2.066462901339541,5.6438413603328796e-05,1.0006422516579563
27697,frozenset({'state_province_BC'}),frozenset({'product_id_Plato Strawberry Jelly'}),0.08798521459074927,0.0007053690064139367,0.00010935953587812973,0.0012429308308992606,1.762100148429066,4.7297492483135915e-05,1.000538230808151
16193,frozenset({'state_province_BC'}),frozenset({'product_id_Carrington Frozen Chicken Wings'}),0.08798521459074927,0.0007327088903834692,0.00010935953587812973,0.0012429308308992606,1.6963501428906678,4.4891986925190403e-05,1.0005108569003074
32459,frozenset({'state_province_BC'}),frozenset({'product_id_Moms Sliced Chicken'}),0.08798521459074927,0.0007381768671773757,0.00010935953587812973,0.0012429308308992606,1.6837845862766627,4.4410885813601307e-05,1.0005053821187386
29812,frozenset({'state_province_BC'}),frozenset({'product_id_Ebony Mixed Nuts'}),0.08798521459074927,0.0007928566351164405,0.00010935953587812973,0.0012429308308992606,1.5676615113610308,3.959987469771031e-05,1.0004506343030515
627,frozenset({'state_province_BC'}),frozenset({'product_id_Nationeel Dried Apples'}),0.08798521459074927,0.0008147285422920665,0.00010935953587812973,0.0012429308308992606,1.5255766385728153,3.767547025135391e-05,1.0004287351767767
23674,frozenset({'state_province_Zacatecas'}),frozenset({'product_id_Nationeel Fudge Brownies'}),0.13643148898476073,0.00080926056549816,0.0001695072806111011,0.0012424351729389605,1.5352721063013237,5.909865668353762e-05,1.0004337134683088
32159,frozenset({'education_Partial College'}),frozenset({'product_id_Ebony Fancy Plums'}),0.09334383184877763,0.0006561572152687784,0.00011482751267203622,0.0012301564056001405,1.8747891160447543,5.3579283903625174e-05,1.0005747061688062
16855,frozenset({'education_Partial College'}),frozenset({'product_id_Fabulous Cranberry Juice'}),0.09334383184877763,0.0007272409135895627,0.00011482751267203622,0.0012301564056001405,1.691539052070455,4.6944059120380646e-05,1.0005035349187161
11647,frozenset({'education_Partial College'}),frozenset({'product_id_Big Time Chicken TV Dinner'}),0.09334383184877763,0.0007709847279408147,0.00011482751267203622,0.0012301564056001405,1.5955652051444715,4.2860843869153246e-05,1.0004597372263533
15768,frozenset({'education_Partial College'}),frozenset({'product_id_Black Tie Eyeglass Screwdriver'}),0.09334383184877763,0.0007928566351164405,0.00011482751267203622,0.0012301564056001405,1.5515496132784172,4.0819236243539545e-05,1.0004378383801718
10230,frozenset({'education_Partial College'}),frozenset({'product_id_Booker 1% Milk'}),0.09334383184877763,0.000798324611910347,0.00011482751267203622,0.0012301564056001405,1.5409225611326747,4.030883433713612e-05,1.0004323636686263
23662,frozenset({'education_Partial College'}),frozenset({'product_id_Nationeel Fudge Brownies'}),0.09334383184877763,0.00080926056549816,0.00011482751267203622,0.0012301564056001405,1.5200992832795304,3.928803052432926e-05,1.0004214142455354
18530,frozenset({'state_province_CA'}),frozenset({'product_id_Hermanos Mixed Nuts'}),0.14421788793928358,0.0006889650760322173,0.00017497525740500758,0.001213270142180095,1.7610038366057326,7.561416927571326e-05,1.0005249419625575
34772,"frozenset({'total_children_(4.0, 5.0]'})",frozenset({'product_id_Big City Canned Mixed Fruit'}),0.1039298349217806,0.0006506892384748719,0.0001257634662598492,0.0012100804966591256,1.859690348491688,5.813744111977664e-05,1.000560068986742
19065,"frozenset({'total_children_(4.0, 5.0]'})",frozenset({'product_id_Carrington Chicken TV Dinner'}),0.1039298349217806,0.0006780291224444044,0.0001257634662598492,0.0012100804966591256,1.7847028344396036,5.52960114920425e-05,1.0005326959792298
20256,"frozenset({'total_children_(4.0, 5.0]'})",frozenset({'product_id_Steady Angled Toothbrush'}),0.1039298349217806,0.0006999010296200303,0.0001257634662598492,0.0012100804966591256,1.728930870863366,5.302286778985519e-05,1.0005107975732201
27379,"frozenset({'num_children_at_home_(1.0, 2.0]'})",frozenset({'product_id_High Top Baby Onion'}),0.09504437263168256,0.0006561572152687784,0.00011482751267203622,0.0012081463583016913,1.841245253710735,5.246346179906329e-05,1.0005526568333736
20411,"frozenset({'num_children_at_home_(1.0, 2.0]'})",frozenset({'product_id_Gorilla 2% Milk'}),0.09504437263168256,0.0006725611456504979,0.00011482751267203622,0.0012081463583016913,1.796336832888522,5.0904360527238976e-05,1.0005362330606706
8780,"frozenset({'num_children_at_home_(1.0, 2.0]'})",frozenset({'product_id_Ship Shape Seasoned Hamburger'}),0.09504437263168256,0.0006999010296200303,0.00011482751267203622,0.0012081463583016913,1.726167425353814,4.830585840753176e-05,1.0005088601061658
616,"frozenset({'num_children_at_home_(1.0, 2.0]'})",frozenset({'product_id_Nationeel Dried Apples'}),0.09504437263168256,0.0008147285422920665,0.00011482751267203622,0.0012081463583016913,1.4828820835254242,3.73921495047615e-05,1.0003938936972456
