id,Predicted
1,12.174987
2,12.297469
3,10.541503
4,11.265021
5,6.369181
6,18.277626
7,12.648306
8,8.663706
9,17.516
10,5.409499
11,0.2966024
12,20.40325
13,11.814073
14,6.641683
15,21.617615
16,1.667627
17,18.950113
18,13.49705
19,25.132095
20,12.109075
21,12.939676
22,16.633144
23,15.825968
24,15.004012
25,17.541136
26,7.6465454
27,8.934023
28,19.381618
29,12.591622
30,7.8392673
31,12.534909
32,22.868288
33,17.24853
34,19.832441
35,8.032202
36,5.8104916
37,8.094104
38,19.76925
39,12.763726
40,20.752815
41,16.66563
42,15.905185
43,6.095532
44,8.228809
45,18.488798
46,16.86148
47,4.1661406
48,14.360798
49,14.868315
50,10.257947
51,10.111728
52,3.8580337
53,8.157708
54,19.268972
55,14.572103
56,9.115491
57,14.485639
58,15.453451
59,7.3845096
60,5.449512
61,7.311259
62,14.458766
63,-2.6223388
64,10.866447
65,26.84464
66,14.854317
67,19.207888
68,2.269238
69,11.135733
70,15.673248
71,10.7647505
72,-0.22261265
73,8.420608
74,5.754945
75,0.447428
76,11.547855
77,14.241508
78,9.157703
79,20.813807
80,19.238676
81,2.7124445
82,18.193
83,10.121136
84,13.102857
85,19.605593
86,10.451454
87,1.8960851
88,6.4706917
89,12.629634
90,13.582412
91,17.067034
92,12.535916
93,11.774236
94,21.687649
95,8.896685
96,6.553458
97,10.057595
98,8.868702
99,17.509932
100,17.996984
101,2.9553456
102,14.906699
103,19.859787
104,9.845122
105,9.200906
106,15.359195
107,16.894972
108,13.895608
109,18.202326
110,8.703275
111,16.387028
112,11.287576
113,22.857866
114,14.998322
115,5.377059
116,11.077141
117,11.841832
118,18.520979
119,10.69205
120,11.580763
121,18.728413
122,15.014722
123,14.4785795
124,12.579021
125,12.566524
126,18.892855
127,11.752846
128,14.490934
129,15.982446
130,19.881172
131,16.943476
132,9.14648
133,6.6453404
134,13.115352
135,14.152003
136,20.651993
137,22.982098
138,11.341899
139,5.0799913
140,10.676461
141,8.922198
142,11.785398
143,3.5020354
144,12.803602
145,16.797194
146,9.198877
147,12.782832
148,4.2105865
149,-1.2729521
150,9.815771
151,4.8229456
152,12.442648
153,18.360409
154,7.4870744
155,2.7890108
156,18.678595
157,8.459157
158,6.6335015
159,6.5163474
160,10.220327
161,21.62855
162,14.7927685
163,19.590109
164,18.6992
165,6.899539
166,10.085339
167,3.7579541
168,13.934985
169,8.571033
170,14.992278
171,4.1686416
172,6.889505
173,14.473328
174,-0.7935145
175,6.2641907
176,13.160762
177,15.355285
178,18.234716
179,5.842213
180,17.181635
181,5.3059
182,15.005366
183,17.74464
184,17.010273
185,11.266597
186,7.0000415
187,-4.346909
188,12.154467
189,8.362112
190,8.280383
191,18.084621
192,16.084492
193,14.606642
194,17.278774
195,12.409364
196,10.921503
197,0.61720216
198,26.525438
199,-0.29795045
200,20.864197
201,20.487215
202,8.090851
203,12.009048
204,13.638917
205,27.7889
206,14.187218
207,10.171081
208,19.582453
209,16.26216
210,1.537746
211,12.263282
212,16.72797
213,8.85978
214,9.373796
215,16.681723
216,13.418942
217,10.213339
218,7.5049314
219,18.818356
220,9.477624
221,15.358014
222,16.437416
223,15.7820215
224,15.550462
225,16.951616
226,11.7544775
227,11.929622
228,21.60016
229,27.833157
