id,Predicted
1,11.22032
2,12.38006
3,9.591591
4,11.736375
5,6.824023
6,18.289104
7,11.816288
8,8.833553
9,17.711998
10,5.664677
11,3.2058175
12,17.727652
13,11.69833
14,7.3596697
15,21.462048
16,2.4624805
17,18.820694
18,14.329731
19,23.99634
20,11.029595
21,13.927679
22,17.93516
23,15.91026
24,14.466296
25,17.522163
26,8.116708
27,7.7976236
28,17.953985
29,13.451728
30,8.577012
31,11.936767
32,22.599579
33,17.128958
34,19.429707
35,7.9462543
36,5.275032
37,9.11115
38,20.058706
39,12.543801
40,20.878157
41,15.672895
42,15.379137
43,6.8571715
44,9.107304
45,17.869104
46,16.96385
47,2.7690914
48,14.474206
49,14.811636
50,10.048776
51,10.9062805
52,3.512851
53,9.292648
54,17.698723
55,15.056897
56,9.243861
57,14.701662
58,14.543074
59,7.729049
60,5.173657
61,8.082257
62,14.711066
63,-0.16946591
64,10.590277
65,25.73375
66,14.644938
67,18.356657
68,-0.23068652
69,10.148836
70,14.711676
71,11.738986
72,0.22371905
73,8.996542
74,5.621322
75,-0.28702217
76,11.093953
77,13.727272
78,7.578807
79,21.047483
80,18.895948
81,5.549336
82,17.546368
83,9.210835
84,12.860861
85,19.847025
86,10.455713
87,3.3548834
88,7.61456
89,12.971734
90,14.262925
91,16.607407
92,12.999466
93,12.512556
94,21.213165
95,7.4875035
96,6.0229006
97,7.5875897
98,6.6708236
99,17.818905
100,17.626783
101,2.347413
102,15.539442
103,19.954971
104,8.574373
105,9.410603
106,15.613304
107,15.651243
108,13.800273
109,18.85887
110,9.565845
111,16.000883
112,8.567166
113,22.81257
114,15.622332
115,6.472045
116,10.307248
117,10.8944845
118,18.055319
119,10.651988
120,10.594012
121,18.219278
122,16.06355
123,16.36864
124,13.987154
125,12.788898
126,18.158335
127,12.740146
128,15.193381
129,15.137374
130,19.852905
131,18.571152
132,8.966049
133,7.1904597
134,11.781411
135,14.448855
136,19.912573
137,20.90373
138,11.398527
139,6.607347
140,11.423946
141,8.79293
142,11.739537
143,3.330599
144,14.18512
145,16.860407
146,9.167713
147,12.511688
148,4.67186
149,0.0013701083
150,8.654139
151,5.2407775
152,12.796856
153,17.071587
154,7.95347
155,3.8813245
156,18.123032
157,8.0221615
158,6.0000095
159,7.7556705
160,11.575216
161,21.311895
162,15.077306
163,18.525114
164,17.715092
165,7.171716
166,8.593457
167,4.216234
168,14.41331
169,8.557342
170,15.028292
171,2.1049533
172,5.2704606
173,14.440173
174,1.1342859
175,6.774924
176,14.292189
177,15.41301
178,17.976
179,5.6744313
180,17.26332
181,5.111334
182,15.057531
183,17.107565
184,16.209345
185,12.968316
186,8.116403
187,-2.095426
188,12.31765
189,8.395125
190,7.437013
191,17.65581
192,16.916101
193,14.6382265
194,17.059952
195,12.489343
196,9.802544
197,1.787328
198,25.776253
199,1.2271416
200,20.501219
201,20.835003
202,8.607338
203,13.488536
204,14.420194
205,27.911364
206,12.792871
207,10.245552
208,18.906553
209,16.509216
210,2.483207
211,11.427726
212,15.724895
213,9.726142
214,8.5280905
215,17.064909
216,14.594341
217,9.715783
218,7.641285
219,18.591328
220,8.774714
221,14.236935
222,15.180883
223,15.828529
224,13.70121
225,18.238409
226,12.395659
227,11.768727
228,20.35801
229,25.548876
230,4.0318146
231,10.156532
232,1.5064481
233,6.0510216
234,16.475416
235,19.512808
236,6.6005487
237,18.992756
238,18.484985
239,10.299567
240,11.136904
241,18.273151
242,22.679785
243,-1.3040284
244,11.910806
245,18.574957
246,17.745926
247,4.1698194
248,24.55316
249,1.639847
250,7.3390346
251,2.9450924
252,16.989826
253,14.764661
254,14.176308
255,7.922368
256,14.811864
257,6.8822145
258,6.8743377
259,25.718231
260,19.066288
261,9.67609
262,21.659822
263,-0.6134759
264,10.537393
265,10.364192
266,15.105322
267,14.291022
268,14.518554
269,22.548752
270,4.4957438
271,17.275404
272,18.204586
273,4.02893
274,9.590523
275,5.2261343
276,13.898498
277,14.488966
278,14.824245
279,6.515365
280,16.19461
281,17.236937
282,0.824471
283,10.27002
284,-0.8512117
285,26.505793
286,14.18102
287,8.659243
288,3.9971259
289,18.889591
290,5.9140477
291,15.582557
292,12.83155
293,21.264187
294,13.928449
295,17.434023
296,17.988007
297,13.872368
298,3.722298
299,17.944284
300,11.831825
301,16.753231
302,17.505219
303,12.619282
304,18.864122
305,7.979037
306,19.781427
307,15.690783
308,3.4643
309,7.7555585
310,20.202312
311,20.01471
312,22.797838
313,10.067589
314,24.45019
315,12.342137
316,9.095368
317,2.782674
318,11.450848
319,11.381784
320,14.521956
321,7.638177
322,16.28433
323,6.5694504
324,23.392899
325,18.870735
326,16.143005
327,20.500431
328,13.372743
329,13.416697
330,13.699077
331,11.243527
332,21.861597
333,0.82634497
334,12.972368
335,5.995516
336,20.154165
337,5.9087386
338,4.6034894
339,7.807049
340,16.790966
341,8.38702
342,10.962976
343,7.159756
344,8.791144
345,2.82391
346,15.989106
347,11.650417
348,15.763863
349,25.017324
350,9.259632
351,12.395527
352,2.8312948
353,5.941899
354,3.2790809
355,21.059488
356,17.206787
357,16.661997
358,9.027596
359,16.229353
360,19.093796
361,12.985032
362,8.5305805
363,6.6186013
364,13.344636
365,23.659725
366,19.83482
367,4.394209
368,15.516241
369,4.0671673
370,10.76976
371,17.488497
372,10.619786
373,8.710796
374,11.288569
375,19.476223
376,8.309416
377,8.614242
378,0.7112179
379,16.630089
380,15.844286
381,17.275326
382,23.607098
383,17.330194
384,7.4743595
385,13.757644
386,10.563677
387,15.635307
388,10.197441
389,19.201492
390,16.540287
391,6.2469926
392,13.640096
393,14.204075
394,21.37476
395,-0.40506727
396,10.736202
397,12.1805935
398,5.788233
399,13.550111
400,12.251622
401,15.101223
402,7.0601544
403,1.0002716
404,14.452935
405,10.2844
406,10.9550085
407,17.23113
408,1.2615478
409,19.483063
410,8.057244
411,0.08433756
412,9.034141
413,7.1586647
414,26.177475
415,11.242762
416,9.752716
417,21.148884
418,12.069635
419,19.775187
420,3.211735
421,23.313267
422,5.729142
423,-0.18875718
424,14.387866
425,18.090595
426,13.855189
427,16.893946
428,13.552533
429,19.928682
430,20.420006
431,15.73685
432,6.7160916
433,1.9874148
434,8.124489
435,13.054882
436,6.3802977
437,7.871658
438,16.634203
439,8.737669
440,13.732102
441,8.075296
442,25.055252
443,1.9801764
444,20.15168
445,17.357643
446,7.426743
447,13.402855
448,19.359299
449,8.839672
450,12.561778
451,17.063877
452,11.437159
453,14.03952
454,14.539986
455,9.282796
456,22.553837
457,13.412748
458,-2.4153712
459,18.550674
460,17.135132
461,10.416466
462,22.956903
463,9.047527
464,19.879108
465,16.470171
466,12.452304
467,10.595559
468,6.2771544
469,0.12188931
470,11.833294
471,11.4710245
472,8.4674425
473,14.854383
474,21.67435
475,2.3247497
476,11.628465
477,8.074531
478,19.522036
479,5.9598684
480,24.427399
481,4.1395464
482,-0.11500636
483,18.183563
484,15.008787
485,12.966553
486,18.393227
487,21.189636
488,18.663942
489,17.42655
490,19.988503
491,10.002476
492,11.133843
493,16.04945
494,3.8275564
495,8.1581335
496,14.650237
497,17.79181
498,16.272646
499,6.797218
500,14.603164
501,1.7703315
502,12.335641
503,8.204617
504,16.183558
505,1.2049271
506,5.022364
507,20.588377
508,5.9089622
509,19.08593
510,11.686789
511,11.319754
512,18.194286
513,17.58225
514,9.73904
515,5.2809243
516,10.507015
517,6.8794475
518,17.905926
519,-0.6790779
520,14.731319
521,11.263095
522,23.494486
523,12.311216
524,3.127714
525,-0.27675158
526,12.725027
527,25.572376
528,8.423117
529,14.116489
530,16.096727
531,13.846953
532,13.340917
533,14.429053
534,0.8445934
535,12.46866
536,7.897529
537,22.67428
538,7.6141357
539,19.939466
540,18.63991
541,10.203567
542,9.94242
543,14.377749
544,18.297277
545,10.104866
546,10.797112
547,10.873043
548,9.005985
549,25.47017
550,8.669497
551,5.113647
552,18.607857
553,13.501292
554,14.3808155
555,14.378293
556,9.194624
557,0.9935794
558,24.36247
559,14.954212
560,1.3722687
561,18.074146
562,1.7266557
563,18.903866
564,15.243869
565,13.0890875
566,11.346318
567,15.786743
568,15.15656
569,13.591839
570,10.950121
571,10.671849
572,12.75394
573,17.265358
574,14.213045
575,3.9518676
576,17.440275
577,21.268068
578,17.037298
579,21.536652
580,18.118216
581,9.734972
582,16.218735
583,3.6622758
584,21.49558
585,15.063867
586,17.279888
587,10.164176
588,10.083327
589,7.1414466
590,16.447721
591,15.087316
592,12.865485
593,13.556435
594,2.1059668
595,15.777003
596,15.999562
597,19.449844
598,10.565077
599,14.069591
600,15.362914
601,12.556129
602,9.05842
603,19.337648
604,18.02975
605,11.842376
606,20.922924
607,10.897872
608,16.0634
609,19.282938
610,21.80049
611,7.8653784
612,16.586046
613,9.521329
614,16.442257
615,9.65376
616,22.782259
617,15.405273
618,12.82319
619,14.201232
620,12.750042
621,10.577212
622,15.820501
623,7.139237
624,8.449154
625,8.607295
626,6.895447
627,-1.8142807
628,16.21247
629,5.9802294
630,12.746709
631,14.967833
632,12.564698
633,13.398274
634,23.394571
635,21.853525
636,8.413739
637,16.153648
638,7.8316317
639,19.211725
640,12.257408
641,22.236315
642,19.019808
643,5.696832
644,13.924718
645,18.57927
646,19.173798
647,10.947912
648,20.02632
649,6.607518
650,16.998648
651,7.674066
652,15.699237
653,10.090201
654,15.505228
655,10.11879
656,18.69617
657,13.306805
658,13.235052
659,15.325333
660,16.953514
661,13.198891
662,18.719614
663,13.443383
664,26.78422
665,10.68737
666,17.000801
667,11.077745
668,9.005308
669,7.842864
670,7.9238086
671,13.692061
672,8.574302
673,11.151823
674,0.3576334
675,5.5493608
676,12.07957
677,15.8812
678,6.390167
679,13.945457
680,22.729395
681,8.492829
682,-1.348305
683,21.976654
684,15.646251
685,20.593164
686,8.501078
687,9.410224
688,12.881587
689,14.855448
690,7.310305
691,15.351117
692,8.4004755
693,10.634895
694,9.634041
695,12.315452
696,14.41706
697,19.410175
698,4.459836
699,19.123226
700,10.701781
701,5.5649405
702,10.575716
703,24.51731
704,3.0888162
705,12.742577
706,11.982434
707,17.760265
708,27.600643
709,12.309898
710,19.233917
711,15.262624
712,21.245113
713,9.399122
714,12.208114
715,11.876973
716,2.372335
717,1.3213047
718,5.8989644
719,10.75287
720,6.2285867
721,12.948915
722,3.6236444
723,3.5460963
724,14.494323
725,14.683518
726,8.787404
727,16.953701
728,3.054086
729,-0.30357528
730,17.720972
731,23.685026
732,14.362836
733,8.654239
734,15.039848
735,12.546538
736,7.5795846
737,5.9059577
738,11.131761
739,10.798512
740,12.235655
741,19.97365
742,18.282026
743,8.431716
744,11.186313
745,19.312977
746,15.374409
747,-1.1926057
748,5.26339
749,9.969726
750,0.9624599
751,13.942697
752,11.091647
753,21.079782
754,0.6439078
755,6.1218653
756,23.683842
757,8.584004
758,11.25431
759,10.238583
760,14.825078
761,1.2661647
762,27.090523
763,6.585352
764,12.132522
765,17.81476
766,7.5997634
767,13.754013
768,15.7341585
769,20.989918
770,12.397871
771,4.8641496
772,14.833829
773,12.298194
774,-2.0837257
775,7.366634
776,7.8230257
777,6.708052
778,17.355606
779,12.457206
780,18.487865
781,4.033202
782,15.420854
783,16.299177
784,12.895534
785,6.964764
786,8.4100485
787,20.008863
788,15.1662035
789,15.052217
790,5.94166
791,17.758524
792,14.361225
793,14.531075
794,18.288683
795,14.632003
796,6.0414267
797,7.905359
798,4.8550344
799,16.578451
800,14.826664
801,4.0419016
802,13.724247
803,14.221739
804,8.647994
805,4.415249
806,5.666772
807,14.870749
808,6.718192
809,8.521571
810,8.781631
811,10.6384115
812,8.369245
813,7.436768
814,12.526763
815,10.244825
816,14.41542
817,11.299635
818,13.740301
819,13.612546
820,3.459358
821,15.14319
822,14.968681
823,18.505758
824,10.323269
825,10.791099
826,8.490182
827,8.388719
828,15.198731
829,11.1152935
830,10.035668
831,22.609947
832,25.164898
833,10.204995
834,-0.77003497
835,14.92802
836,23.090057
837,15.845408
838,15.07785
839,15.53498
840,19.316797
841,26.058624
842,16.151514
843,-1.2084284
844,17.857403
845,18.946083
846,7.7481785
847,9.824546
848,8.297331
849,18.117813
850,14.611982
851,14.355104
852,13.287101
853,7.9150534
854,15.373379
855,12.750644
856,4.2053695
857,12.275458
858,26.202068
859,18.254238
860,9.362948
861,9.796789
862,12.238225
863,20.083706
864,6.0774913
865,16.155369
866,3.830587
867,20.433344
868,10.471079
869,11.583452
870,11.931806
871,16.468473
872,19.061146
873,14.3143425
874,18.856499
875,4.9599357
876,7.93638
877,15.599662
878,11.849166
879,9.770803
880,16.069304
881,17.060713
882,7.970167
883,14.546367
884,7.8550425
885,5.6409035
886,6.554176
887,16.592705
888,16.20263
889,8.481804
890,1.9589635
891,7.5868382
892,13.992651
893,13.322584
894,10.874359
895,12.650347
896,19.403698
897,4.494562
898,21.908926
899,19.91507
900,11.704639
901,10.7503605
902,21.958288
903,11.624656
904,27.57958
905,10.212605
906,17.188372
907,21.08461
908,12.610902
909,6.578323
910,12.0234375
911,16.606169
912,11.029341
913,20.607796
914,14.66975
915,3.834634
916,18.709042
917,23.472267
918,9.353762
919,21.354464
920,14.162593
921,7.8318977
922,5.4778323
923,17.867104
924,13.480921
925,3.6708
926,12.303548
927,22.237669
928,7.884174
929,15.375674
930,10.860008
931,15.865921
932,7.2199454
933,9.893221
934,6.9994426
935,10.914625
936,19.023819
937,13.776174
938,8.430649
939,5.157104
940,1.5013311
941,12.746734
942,5.705746
943,13.070982
944,13.146614
945,14.977716
946,15.153651
947,13.131518
948,11.712598
949,14.850666
950,8.475778
951,15.40004
952,1.788285
953,14.903412
954,12.475372
955,12.788421
956,10.194571
957,10.063653
958,13.429711
959,22.983904
960,15.837766
961,19.242731
962,18.79765
963,13.841846
964,0.07713082
965,5.8219876
966,8.406581
967,4.5353637
968,11.830472
969,12.268078
970,-0.78789747
971,18.130825
972,7.0882936
973,19.663532
974,16.087486
975,16.53218
976,15.753201
977,17.989443
978,9.185913
979,6.261036
980,4.962039
981,17.168482
982,15.16827
983,16.071585
984,5.802416
985,19.1175
986,16.85271
987,11.593768
988,16.050375
989,7.3766356
990,11.427408
991,21.813911
992,24.16647
993,6.0790777
994,12.733661
995,6.01897
996,14.510643
997,14.115787
998,1.5485018
999,13.989267
1000,18.678434
1001,21.46878
1002,13.504934
1003,17.51211
1004,12.743754
1005,10.918095
1006,18.726826
1007,5.4211726
1008,17.571413
1009,16.886232
1010,10.561565
1011,11.3024845
1012,17.26007
1013,6.3244667
1014,16.514545
1015,10.328693
1016,20.724136
1017,16.158564
1018,4.870669
1019,20.1577
1020,16.331215
1021,13.444059
1022,17.488924
1023,16.727104
1024,9.003443
1025,11.145762
1026,7.987244
1027,22.42938
1028,11.963376
1029,9.736398
1030,4.8968906
1031,15.753948
1032,19.803793
1033,8.545493
1034,9.123015
1035,12.033693
1036,3.6706398
1037,11.9259405
1038,13.2481785
1039,20.150148
1040,17.597765
1041,16.069996
1042,-2.644856
1043,9.749216
1044,8.720498
1045,8.792454
1046,17.979332
1047,3.5146577
1048,16.36792
1049,13.026063
1050,17.561808
1051,17.47071
1052,4.88946
1053,10.123357
1054,6.9365487
1055,7.349519
1056,17.667696
1057,18.278276
1058,3.617459
1059,8.779416
1060,8.618553
1061,10.9575205
1062,23.234133
1063,12.275978
1064,16.255142
1065,7.7430377
1066,12.344795
1067,7.5665655
1068,1.6315843
1069,4.495792
1070,2.560591
1071,4.44963
1072,9.228891
1073,16.744421
1074,12.745412
1075,4.6417055
1076,8.820702
1077,16.898182
1078,13.132292
1079,15.868882
1080,17.777748
1081,8.918783
1082,18.00975
1083,25.002531
1084,4.014281
1085,20.504242
1086,15.6237755
1087,8.804942
1088,16.97062
1089,17.978271
1090,4.642953
1091,10.663063
1092,6.509261
1093,14.739416
1094,20.510368
1095,13.619761
1096,11.638911
1097,4.222884
1098,2.677935
1099,19.258123
1100,7.3375897
1101,11.62041
1102,11.200012
1103,10.908669
1104,8.713128
1105,14.198797
1106,6.9168205
1107,0.52851725
1108,0.84976333
1109,16.584185
1110,25.25425
1111,7.315657
1112,17.459066
1113,13.005101
1114,17.346292
1115,15.269297
1116,16.920084
1117,0.43862095
1118,15.919679
1119,6.6914515
1120,5.87418
1121,20.495245
1122,3.5871089
1123,10.463285
1124,13.957902
1125,17.118607
1126,8.546739
1127,14.736829
1128,15.285089
1129,17.385567
1130,16.795357
1131,7.9642105
1132,20.228922
1133,21.934723
1134,10.978991
1135,14.282044
1136,17.758364
1137,15.748269
1138,7.110764
1139,13.715727
1140,6.7344484
1141,12.76256
1142,9.678645
1143,14.4596405
1144,10.722603
1145,25.121471
1146,10.241741
1147,9.984319
1148,13.70247
1149,16.441833
1150,19.30881
1151,7.1483884
1152,9.414953
1153,15.977416
1154,8.57256
1155,3.9079864
1156,2.0073156
1157,11.196013
1158,17.6539
1159,10.572332
1160,16.643085
1161,16.257381
1162,7.9144
1163,1.5286961
1164,13.80754
1165,17.649569
1166,21.234339
1167,21.44969
1168,4.0301294
1169,14.767636
1170,13.908253
1171,-2.586783
1172,18.197527
1173,22.57442
1174,1.973405
1175,17.476875
1176,8.665375
1177,12.989977
1178,17.149994
1179,14.418598
1180,4.396993
1181,15.881958
1182,11.1553135
1183,12.881922
1184,16.441011
1185,10.452834
1186,10.33185
1187,6.4791822
1188,6.111054
1189,18.84944
1190,16.065453
1191,18.700575
1192,5.309665
1193,11.466996
1194,9.946321
1195,14.1967
1196,18.195942
1197,6.0517116
1198,11.707208
1199,12.181266
1200,2.485198
1201,1.2630386
1202,6.1118116
1203,16.938696
1204,26.81853
1205,6.1412625
1206,8.521294
1207,12.553268
1208,5.754846
1209,14.380363
1210,15.8977995
1211,9.184987
1212,15.482008
1213,15.094683
1214,7.8249726
1215,8.050221
