id,Predicted
1,11.904237542042802
2,12.468722764885012
3,10.189307982203804
4,11.582496922566175
5,6.319205455224676
6,18.21929839162668
7,12.270224866908295
8,8.67834583636349
9,17.529386087787216
10,5.278127135755716
11,1.6501323713039913
12,18.97802194947126
13,11.904011564589275
14,6.929796514167698
15,21.62431538783013
16,2.083483169957354
17,18.94506719106077
18,13.830127035478807
19,24.664711056833116
20,11.81833241550836
21,13.525862655419697
22,17.236624020161386
23,15.857019631122588
24,14.847982332361706
25,17.390334672069216
26,7.880544849035001
27,8.702317609409228
28,18.915382952239536
29,12.861949738104267
30,8.233677493569669
31,12.348671951882144
32,22.65266931028219
33,17.321394743589806
34,19.755301817474667
35,8.273234569824815
36,5.468678305292905
37,8.545479147355891
38,19.8637392654158
39,12.921481508500126
40,20.895294315168087
41,16.31112628296458
42,15.44490234209226
43,6.257464262200955
44,8.729196156601052
45,18.151632542449157
46,16.900072252718463
47,3.73406800731958
48,14.576026011449326
49,14.77582411908644
50,10.229059755229704
51,10.364591587229683
52,3.8351098468871543
53,8.462577336735086
54,18.325741153216015
55,14.698193028333868
56,9.251329112544711
57,14.649156928837673
58,14.939474644709438
59,7.463437145426891
60,5.507887857156798
61,7.592912173365441
62,14.659781818203806
63,-1.118096727810749
64,10.637538723920354
65,26.34465734090327
66,14.815336020238526
67,18.791565500946724
68,1.6105393071489749
69,10.858223866438705
70,15.272603042875296
71,11.249695321299075
72,0.18599165291383724
73,8.74215515619562
74,5.8319440574603165
75,0.6259258356075392
76,11.391941250981866
77,14.142271242564908
78,8.488639891531204
79,21.053126542222955
80,19.03128575758865
81,3.6940306428249023
82,17.86669358941532
83,9.911926152711288
84,13.003345454220831
85,19.677434394835206
86,10.503313249464645
87,2.4901261500198553
88,6.952983140383506
89,12.71471731557526
90,13.838673803269543
91,16.947073291438034
92,12.888583137052503
93,11.919134860439081
94,21.222677104354965
95,8.551398644841402
96,6.334709020323765
97,9.06314044331807
98,8.288301316536945
99,17.70628390246518
100,17.81161138117513
101,2.851731144990387
102,15.43741235454433
103,19.863673353954773
104,9.331679343778944
105,9.181734806752441
106,15.533916813127208
107,16.39521919506572
108,13.902374480621436
109,18.462318138812833
110,9.151778458160603
111,16.36581234656525
112,10.151661317852998
113,22.666948643392264
114,15.345401332666551
115,5.639422492866942
116,10.82951597500936
117,11.6005023585762
118,18.320234286123423
119,10.6586201151025
120,11.252676738992768
121,18.63906929763307
122,15.357978562270429
123,15.335211369535838
124,13.215823758181093
125,12.565799992193861
126,18.620576544808962
127,12.319432055482574
128,14.800787540306223
129,15.495124326254127
130,19.751958276818844
131,17.516811666780736
132,9.133288058675987
133,6.824850437553939
134,12.655162539496576
135,14.265920212079623
136,20.466733138575524
137,22.17945048239492
138,11.359792151757471
139,5.721770667943392
140,11.009195547063456
141,8.800616724769728
142,11.847174576296611
143,3.3039508360932777
144,13.280418280738306
145,16.856494666533912
146,9.231932737913981
147,12.540418473480713
148,4.344687532970492
149,-0.7055779336510684
150,9.442180620603459
151,4.795641985534425
152,12.453418391500193
153,17.738171520166393
154,7.537721794335876
155,3.481807859605593
156,18.37060608850833
157,8.167209687651651
158,6.309168206663157
159,6.9758794361201755
160,10.80059309067973
161,21.481796192481596
162,15.05031407331235
163,19.046262043809946
164,18.35021912826033
165,6.84609270052881
166,9.412754764015094
167,3.8080934392326524
168,14.141309086491656
169,8.594823477584082
170,15.065021125390334
171,3.581708795732701
172,6.073032041037996
173,14.428255099547542
174,-0.22150666818463982
175,6.357437183623986
176,13.543998621817398
177,15.538187584301124
178,18.111383011669965
179,5.61547838409009
180,17.24613859822889
181,5.343606043587213
182,15.022023929060987
183,17.283616617163567
184,16.4586617575685
185,12.130261161942947
186,7.583372829547852
187,-3.146159177245436
188,12.317187204764302
189,8.521557846107957
190,7.860954171624236
191,17.984313566745804
192,16.41339386119371
193,14.712971765042811
194,17.419115356681154
195,12.56934369027309
196,10.362763021872407
197,1.1214360882789318
198,26.434405036618916
199,0.7973184903876565
200,20.743783911373615
201,20.756237716029847
202,8.403275238148513
203,12.505838139546796
204,13.942794830100286
205,27.75348070158862
206,13.579765315979696
207,10.18999279698882
208,19.142242834665574
209,16.43502545048696
210,1.8236429516322321
211,11.895948312080737
212,16.272041124380358
213,9.274753246067736
214,9.073773895699038
215,16.987237829696745
216,14.109376505120665
217,10.044044667127855
218,7.770118001391856
219,18.782069100961955
220,9.092508166372413
221,14.950043177885906
222,15.787630904617252
223,15.761072709039869
224,14.618339071982348
225,17.67644021135324
226,12.149137815152208
227,11.980664481299156
228,21.01532221737302
229,26.341927347222676
230,3.892717665856864
231,9.56662833879814
232,2.358081107398564
233,6.26725940474115
234,16.54680027603258
235,20.070035556620333
236,6.9311803468725035
237,19.968265804330635
238,18.8659833254732
239,10.255907715855912
240,10.548772018210014
241,17.69024543553855
242,22.417931635533062
243,-1.830435890689194
244,11.215196488677279
245,18.86515335982228
246,17.910395313276332
247,3.8015349431306102
248,24.79752666951199
249,1.6575892176179066
250,6.699584932740489
251,4.599296142833961
252,17.500580203840325
253,14.97406149381787
254,14.378709295789992
255,8.037917807248764
256,14.676357204870456
257,7.1120935400930865
258,6.541575432547623
259,25.40658122139404
260,18.831575209775842
261,10.13340190568926
262,21.594744798189
263,-1.618600618072537
264,11.030057529264674
265,11.136451755195843
266,14.89321030536161
267,13.70238376165708
268,14.710790021088428
269,22.24614705435845
270,4.279737389515881
271,17.298454624210407
272,18.277891963708093
273,3.111606096154656
274,9.766762329066506
275,5.061841528521757
276,13.96810819988999
277,14.70415178090554
278,14.59736714970619
279,6.635840172039921
280,15.380980238198083
281,17.28946510294527
282,-0.11931896393494057
283,10.894587682018544
284,-2.282383106103233
285,27.164320430802963
286,14.470605929033768
287,9.524818399180567
288,3.9178599256585267
289,19.379976353569162
290,6.994354882757558
291,15.671977818729573
292,13.312147406766744
293,21.955260104071186
294,13.705744041340882
295,18.34463801914526
296,17.53507012724402
297,14.020351815628164
298,3.686438218749508
299,17.50990434295778
300,12.842571128796372
301,16.906566582073275
302,17.682306667526085
303,12.95912430099136
304,19.013589261773493
305,8.536070470446724
306,19.682411385310175
307,15.292935817346484
308,2.72047392912501
309,6.862989837229875
310,20.170672303372136
311,20.146365075771346
312,22.353703153259723
313,10.15262769962165
314,24.813445526063973
315,13.01429686582753
316,9.025864642159336
317,4.083685694116121
318,11.93132510110405
319,10.360569301017211
320,14.67870840575146
321,7.48241161726168
322,15.995972198361113
323,5.975469595454753
324,23.67017916427706
325,19.41633699280408
326,16.122909120253524
327,19.891758591988747
328,13.581600450277975
329,12.980427513010525
330,13.73780407678898
331,10.901805137897577
332,21.795236294846163
333,0.7933331153480383
334,13.508976086101548
335,5.504008649185119
336,20.01030817007375
337,6.173477597270841
338,5.621787478142156
339,8.61881088465244
340,16.8159544295044
341,8.20378001989
342,10.92557112296888
343,6.873808834455138
344,8.764875237016312
345,3.4152974510071923
346,16.388040387654684
347,12.442967370356534
348,16.064133779815382
349,25.04765026487594
350,9.538138659780357
351,12.256782398251204
352,2.5604537554414115
353,4.705880697441393
354,3.2544556648688774
355,21.434149532482046
356,17.53017151917147
357,16.56963788243302
358,8.383329199980105
359,15.990157812098271
360,18.571538443242613
361,13.273335532373697
362,8.469535735931373
363,6.325014152406157
364,13.508526803543543
365,23.641589091732126
366,19.587565945501403
367,3.997617893814877
368,15.322200749144137
369,4.290671888802329
370,10.907168162405966
371,17.235365383819442
372,10.666757090385843
373,8.754566510558224
374,11.465811543697772
375,20.170677117968946
376,8.143723241753225
377,8.682152917919334
378,0.4897217630308379
379,16.47493058027254
380,15.713351015861683
381,17.591293269421914
382,23.8349447444173
383,17.668910377319094
384,8.393407785590124
385,13.731636438427323
386,10.949351896711828
387,16.43272987623199
388,10.555209210968597
389,19.74244407607408
390,16.138390252575764
391,6.179907672252716
392,13.646005162707928
393,14.916136442613706
394,21.071995540765336
395,-1.064227898659202
396,10.37835054953522
397,12.14387302651551
398,5.505967281273154
399,13.888255149757846
400,11.568218474998279
401,15.471421964887226
402,6.853509125962741
403,0.10583999470175609
404,14.134695402669445
405,10.332819913711434
406,9.698783369914183
407,17.458770892014485
408,0.5756119791753109
409,19.699427388773515
410,8.99028434715915
411,0.8742866366147943
412,8.158357297003962
413,7.091190937585084
414,26.027899956394315
415,10.649472190339672
416,8.842852622123626
417,21.515654804445433
418,12.612239148543571
419,19.785227929903577
420,3.0559023702863772
421,23.172918887561778
422,5.205195000261752
423,-1.4562495735257555
424,14.62764574425627
425,18.420500322157814
426,13.219362586691837
427,17.646545732967663
428,12.998405838230713
429,19.768718212871498
430,21.23064695382256
431,15.773439619146188
432,6.195476757731585
433,1.214348807409345
434,8.042373420194325
435,12.853325624861895
436,6.760786442986927
437,8.038046143292611
438,15.981962374840473
439,8.844750528664381
440,13.763754335004812
441,8.622780222167926
442,25.426385060815697
443,1.8963189869600514
444,20.84111630332809
445,17.400289795981188
446,8.085481857120515
447,14.063712137796625
448,20.188733601012224
449,9.037969069608074
450,12.737569409383347
451,17.035991729822243
452,10.864193452226521
453,13.481147311436873
454,14.850424955198426
455,8.600420932700802
456,22.222073211795013
457,14.009976593738584
458,-3.714288239076626
459,18.830670980324534
460,16.978758330747183
461,10.685647981207087
462,23.039377427438232
463,9.692423211700689
464,19.698727254946984
465,16.91845416900849
466,12.84369467197902
467,10.532819901253959
468,6.108223131121305
469,-0.0036157796043623236
470,11.412186296900579
471,11.065932554749418
472,7.442827419380642
473,15.122943887002789
474,22.333753059976612
475,3.1982525747142647
476,11.996792138504455
477,7.5884284315652994
478,19.601465931442846
479,6.148499743932652
480,24.73295633746138
481,3.6538934019038987
482,1.0830190696619963
483,17.715673430811496
484,14.407194880350312
485,12.630984783287103
486,18.659164970748737
487,21.28529182794581
488,17.961854372340042
489,18.61354626546892
490,20.74779500210152
491,10.51733772006321
492,11.759817751510958
493,16.070238207811542
494,2.503519886385172
495,8.341767015131655
496,14.327061313391727
497,17.793238731575535
498,16.680139834262537
499,6.34879389834386
500,14.773345244342973
501,1.8023096189991419
502,12.014275208993482
503,8.307074542391177
504,16.14684640427281
505,1.0974932925255834
506,5.602503908232817
507,21.528500361715267
508,6.0449460469441405
509,19.635017627739284
510,11.543304181189875
511,11.395138750469926
512,17.918966531247296
513,18.096053488414853
514,10.118733910209356
515,3.6938229107437044
516,10.50150537134231
517,7.2252523377056495
518,18.10685866471094
519,0.13917174472751093
520,14.365567461259918
521,11.456161113350724
522,23.486306607288746
523,12.651062923923956
524,3.048604516509119
525,-0.6561211784761749
526,12.829521858722323
527,25.94218708419348
528,9.01055118963218
529,14.57828072764368
530,17.27970502895873
531,14.023994547268428
532,13.941251992816252
533,13.6006419469464
534,-0.3419581360713657
535,12.74272872762786
536,7.459388937096289
537,22.55542744480132
538,7.71336344557202
539,19.52119741019424
540,18.71122513200819
541,9.476787511693148
542,10.26765738265385
543,14.985707851407765
544,18.24709049168026
545,9.586000555393852
546,9.862628849028702
547,11.529855073384354
548,9.536433796275714
549,26.2115764595259
550,8.882761432566785
551,5.285555141086431
552,18.205316588355995
553,14.289479295174456
554,14.732333956858728
555,14.46698989019242
556,9.14138268466743
557,1.3124978940231102
558,24.70396888955509
559,15.920818340355956
560,1.86531372329505
561,18.624353636184384
562,3.3317776393111673
563,19.04742330010383
564,16.578685229242105
565,12.786338772242276
566,11.147166716889059
567,15.652390179805643
568,15.486175091919076
569,13.022710573547446
570,11.11723297280184
571,10.23516054213263
572,12.118825034301473
573,17.381777763632968
574,14.336281465358583
575,5.603966774595616
576,17.631477141009203
577,22.14526094465906
578,16.746111918535874
579,21.788607105018936
580,17.99741748810277
581,9.43938897033824
582,16.361581678901274
583,2.9401396587975244
584,21.233042695400258
585,15.420230838646019
586,17.345540117569865
587,9.536860510435316
588,10.047635124041406
589,6.8996185018651826
590,17.429279069177948
591,15.390093861533282
592,13.597673988442068
593,13.45733821134623
594,3.632417071002865
595,15.69959765046336
596,16.842801918177884
597,19.33891430228899
598,9.23629306791834
599,13.092819248935388
600,14.911445752704967
601,12.21870582494983
602,9.110806918680693
603,19.355120774109285
604,18.53130670983713
605,11.301158284064975
606,21.659699778947576
607,10.794270476209169
608,16.594666755547063
609,19.796528361696843
610,21.362653292577626
611,8.096480373813032
612,16.5745065154783
613,9.534579348567684
614,16.37075358430534
615,9.201397393050414
616,23.486935526272113
617,15.596436002253494
618,12.027346370123151
619,13.810383588646376
620,12.390906095880819
621,10.441481947475056
622,15.997284640651898
623,8.821309831723797
624,9.344319828307912
625,8.521613578270935
626,5.670334561185292
627,-1.8898110950859532
628,15.810136147345169
629,5.670198786663109
630,13.491267645550632
631,14.939020310637396
632,12.856720692223835
633,14.393848004894707
634,23.93058400604846
635,22.175837920970967
636,8.14666262256931
